datetime,home_team,away_team,home_goal,away_goal,season,round,saldo_casa,saldo_casa_contra,saldo_visitante,saldo_visitante_contra,result
2021-02-25T21:30:00Z,Fluminense-RJ,Fortaleza-CE,2,0,2020,38,888,844,212,231,3
2021-02-25T21:30:00Z,Vasco da Gama-RJ,Goias-GO,3,2,2020,38,560,710,424,520,3
2021-02-25T21:30:00Z,Sao Paulo-SP,Flamengo-RJ,2,1,2020,38,923,747,1043,794,3
2021-02-25T21:30:00Z,Red Bull Bragantino-SP,Gremio-RS,1,0,2020,38,155,126,938,671,3
2021-02-25T21:30:00Z,Atletico-MG,Palmeiras-SP,2,0,2020,38,1014,792,922,715,3
2021-02-25T21:30:00Z,Internacional-RS,Corinthians-SP,0,0,2020,38,800,672,874,654,1
2021-02-25T21:30:00Z,Bahia-BA,Santos-SP,2,0,2020,38,614,691,957,738,3
2021-02-25T21:30:00Z,Atletico-PR,Sport-PE,2,0,2020,38,795,683,602,757,3
2021-02-25T21:30:00Z,Ceara-CE,Botafogo-RJ,2,1,2020,38,283,298,670,746,3
2021-02-25T21:30:00Z,Atletico-GO,Coritiba-PR,3,1,2020,38,263,372,564,678,3
2021-05-29T19:00:00Z,Cuiaba-MT,Juventude-RS,2,2,2021,1,36,39,38,46,1
2021-05-29T20:00:00Z,Bahia-BA,Santos-SP,3,0,2021,1,617,691,957,741,3
2021-05-29T21:00:00Z,Sao Paulo-SP,Fluminense-RJ,0,0,2021,1,923,747,888,844,1
2021-05-30T11:00:00Z,Atletico Mineiro-MG,Fortaleza-CE,1,2,2021,1,68,36,214,232,0
2021-05-30T16:00:00Z,Flamengo-RJ,Palmeiras-SP,1,0,2021,1,1044,794,922,716,3
2021-05-30T16:00:00Z,Ceara-CE,Gremio-RS,3,2,2021,1,286,300,940,674,3
2021-05-30T18:15:00Z,Chapecoense-SC,Red Bull Bragantino-SP,0,3,2021,1,495,654,158,126,0
2021-05-30T18:15:00Z,Corinthians-SP,Atletico-GO,0,1,2021,1,874,655,264,372,0
2021-05-30T18:15:00Z,Atletico-PR,America-MG,1,0,2021,1,796,683,147,248,3
2021-05-30T20:30:00Z,Internacional-RS,Sport-PE,2,2,2021,1,802,674,604,759,1
2021-06-05T19:00:00Z,Atletico-GO,Sao Paulo-SP,2,0,2021,2,266,372,923,749,3
2021-06-05T21:00:00Z,Red Bull Bragantino-SP,Bahia-BA,3,3,2021,2,161,129,620,694,1
2021-06-05T21:00:00Z,Santos-SP,Ceara-CE,3,1,2021,2,960,742,287,303,3
2021-06-06T11:00:00Z,Fluminense-RJ,Cuiaba-MT,1,0,2021,2,889,844,36,40,3
2021-06-06T16:00:00Z,America-MG,Corinthians-SP,0,1,2021,2,147,249,875,655,0
2021-06-06T16:00:00Z,Fortaleza-CE,Internacional-RS,5,1,2021,2,219,233,803,679,3
2021-06-06T18:15:00Z,Palmeiras-SP,Chapecoense-SC,3,1,2021,2,925,717,496,657,3
2021-06-06T18:15:00Z,Juventude-RS,Atletico-PR,0,3,2021,2,38,49,799,683,0
2021-06-06T20:30:00Z,Sport-PE,Atletico Mineiro-MG,0,1,2021,2,604,760,69,36,0
2021-11-23T21:00:00Z,Gremio-RS,Flamengo-RJ,2,2,2021,2,942,676,1046,796,1
2021-06-12T19:00:00Z,Palmeiras-SP,Corinthians-SP,1,1,2021,3,926,718,876,656,1
2021-06-12T19:00:00Z,Santos-SP,Juventude-RS,0,0,2021,3,960,742,38,49,1
2021-06-13T16:00:00Z,Flamengo-RJ,America-MG,2,0,2021,3,1048,796,147,251,3
2021-06-13T16:00:00Z,Atletico Mineiro-MG,Sao Paulo-SP,1,0,2021,3,70,36,923,750,3
2021-06-13T16:00:00Z,Gremio-RS,Atletico-PR,0,1,2021,3,942,677,800,683,0
2021-06-13T20:30:00Z,Red Bull Bragantino-SP,Fluminense-RJ,2,2,2021,3,163,131,891,846,1
2021-06-13T20:30:00Z,Chapecoense-SC,Ceara-CE,0,0,2021,3,496,657,287,303,1
2021-06-13T20:30:00Z,Bahia-BA,Internacional-RS,0,1,2021,3,620,695,804,679,0
2021-06-13T20:30:00Z,Fortaleza-CE,Sport-PE,1,0,2021,3,220,233,604,761,3
2021-07-21T19:00:00Z,Cuiaba-MT,Atletico-GO,2,1,2021,3,38,41,267,374,3
2021-06-16T19:00:00Z,Sao Paulo-SP,Chapecoense-SC,1,1,2021,4,924,751,497,658,1
2021-06-16T19:00:00Z,Internacional-RS,Atletico Mineiro-MG,0,1,2021,4,804,680,71,36,0
2021-06-16T20:30:00Z,Corinthians-SP,Red Bull Bragantino-SP,1,2,2021,4,877,658,165,132,0
2021-06-16T21:30:00Z,Juventude-RS,Palmeiras-SP,0,3,2021,4,38,52,929,718,0
2021-06-17T16:00:00Z,Ceara-CE,Bahia-BA,1,2,2021,4,288,305,622,696,0
2021-06-17T16:00:00Z,America-MG,Cuiaba-MT,0,0,2021,4,147,251,38,41,1
2021-06-17T19:00:00Z,Atletico-GO,Fortaleza-CE,0,0,2021,4,267,374,220,233,1
2021-06-17T19:00:00Z,Fluminense-RJ,Santos-SP,1,0,2021,4,892,846,960,743,3
2021-06-17T19:00:00Z,Sport-PE,Gremio-RS,1,0,2021,4,605,761,942,678,3
2021-11-02T16:00:00Z,Atletico-PR,Flamengo-RJ,2,2,2021,4,802,685,1050,798,1
2021-06-19T21:00:00Z,Flamengo-RJ,Red Bull Bragantino-SP,2,3,2021,5,1052,801,168,134,0
2021-06-20T11:00:00Z,Palmeiras-SP,America-MG,2,1,2021,5,931,719,148,253,3
2021-06-20T16:00:00Z,Internacional-RS,Ceara-CE,1,1,2021,5,805,681,289,306,1
2021-06-20T16:00:00Z,Bahia-BA,Corinthians-SP,0,0,2021,5,622,696,877,658,1
2021-06-20T18:15:00Z,Atletico-PR,Atletico-GO,2,1,2021,5,804,686,268,376,3
2021-06-20T18:15:00Z,Santos-SP,Sao Paulo-SP,2,0,2021,5,962,743,924,753,3
2021-06-20T18:15:00Z,Fortaleza-CE,Fluminense-RJ,1,1,2021,5,221,234,893,847,1
2021-06-20T20:30:00Z,Juventude-RS,Sport-PE,1,0,2021,5,39,52,605,762,3
2021-06-21T20:00:00Z,Atletico Mineiro-MG,Chapecoense-SC,1,1,2021,5,72,37,498,659,1
2021-08-18T19:00:00Z,Cuiaba-MT,Gremio-RS,0,1,2021,5,38,42,943,678,0
2021-06-23T19:00:00Z,Flamengo-RJ,Fortaleza-CE,2,1,2021,6,1054,802,222,236,3
2021-06-23T19:00:00Z,Sao Paulo-SP,Cuiaba-MT,2,2,2021,6,926,755,40,44,1
2021-06-23T19:00:00Z,Red Bull Bragantino-SP,Palmeiras-SP,3,1,2021,6,171,135,932,722,3
2021-06-23T19:00:00Z,Atletico-GO,Fluminense-RJ,1,0,2021,6,269,376,893,848,3
2021-06-24T16:00:00Z,America-MG,Juventude-RS,1,1,2021,6,149,254,40,53,1
2021-06-24T19:00:00Z,Corinthians-SP,Sport-PE,2,1,2021,6,879,659,606,764,3
2021-06-24T19:00:00Z,Ceara-CE,Atletico Mineiro-MG,2,1,2021,6,291,307,73,39,3
2021-06-24T19:00:00Z,Chapecoense-SC,Internacional-RS,1,2,2021,6,499,661,807,682,0
2021-06-24T21:30:00Z,Gremio-RS,Santos-SP,2,2,2021,6,945,680,964,745,1
2021-06-24T21:30:00Z,Bahia-BA,Atletico-PR,2,1,2021,6,624,697,805,688,3
2021-06-27T11:00:00Z,Juventude-RS,Flamengo-RJ,1,0,2021,7,41,53,1054,803,3
2021-06-27T16:00:00Z,Fluminense-RJ,Corinthians-SP,1,1,2021,7,894,849,880,660,1
2021-06-27T20:00:00Z,Gremio-RS,Fortaleza-CE,0,0,2021,7,945,680,222,236,1
2021-06-27T20:00:00Z,Palmeiras-SP,Bahia-BA,3,2,2021,7,935,724,626,700,3
2021-06-27T20:00:00Z,Atletico-PR,Chapecoense-SC,2,2,2021,7,807,690,501,663,1
2021-06-27T20:30:00Z,America-MG,Internacional-RS,1,1,2021,7,150,255,808,683,1
2021-06-27T20:30:00Z,Santos-SP,Atletico Mineiro-MG,2,0,2021,7,966,745,73,41,3
2021-06-27T20:30:00Z,Ceara-CE,Sao Paulo-SP,1,1,2021,7,292,308,927,756,1
2021-06-27T20:30:00Z,Sport-PE,Cuiaba-MT,0,0,2021,7,606,764,40,44,1
2021-06-28T20:00:00Z,Atletico-GO,Red Bull Bragantino-SP,0,1,2021,7,269,377,172,135,0
2021-06-30T16:00:00Z,Fortaleza-CE,Chapecoense-SC,3,2,2021,8,225,238,503,666,3
2021-06-30T16:00:00Z,Fluminense-RJ,Atletico-PR,1,4,2021,8,895,853,811,691,0
2021-06-30T19:00:00Z,Bahia-BA,America-MG,3,4,2021,8,629,704,154,258,0
2021-06-30T19:00:00Z,Internacional-RS,Palmeiras-SP,1,2,2021,8,809,685,937,725,0
2021-06-30T20:30:00Z,Santos-SP,Sport-PE,0,0,2021,8,966,745,606,764,1
2021-06-30T21:30:00Z,Corinthians-SP,Sao Paulo-SP,0,0,2021,8,880,660,927,756,1
2021-06-30T21:30:00Z,Juventude-RS,Gremio-RS,2,0,2021,8,43,53,945,682,3
2021-07-01T16:00:00Z,Red Bull Bragantino-SP,Ceara-CE,0,0,2021,8,172,135,292,308,1
2021-07-01T19:00:00Z,Atletico Mineiro-MG,Atletico-GO,4,1,2021,8,77,42,270,381,3
2021-07-01T20:00:00Z,Cuiaba-MT,Flamengo-RJ,0,2,2021,8,40,46,1056,803,0
2021-07-03T19:00:00Z,America-MG,Santos-SP,2,0,2021,9,156,258,966,747,3
2021-07-03T19:00:00Z,Atletico-PR,Fortaleza-CE,2,1,2021,9,813,692,226,240,3
2021-07-03T21:00:00Z,Corinthians-SP,Internacional-RS,1,1,2021,9,881,661,810,686,1
2021-07-04T11:00:00Z,Chapecoense-SC,Bahia-BA,0,2,2021,9,503,668,631,704,0
2021-07-04T16:00:00Z,Sport-PE,Palmeiras-SP,0,1,2021,9,606,765,938,725,0
2021-07-04T16:00:00Z,Flamengo-RJ,Fluminense-RJ,0,1,2021,9,1056,804,896,853,0
2021-07-04T18:15:00Z,Sao Paulo-SP,Red Bull Bragantino-SP,1,2,2021,9,928,758,174,136,0
2021-07-04T18:15:00Z,Ceara-CE,Juventude-RS,2,0,2021,9,294,308,43,55,3
2021-07-04T18:15:00Z,Cuiaba-MT,Atletico Mineiro-MG,0,1,2021,9,40,47,78,42,0
2021-07-04T20:30:00Z,Gremio-RS,Atletico-GO,0,1,2021,9,945,683,271,381,0
2021-07-06T19:30:00Z,Santos-SP,Atletico-PR,2,1,2021,10,968,748,814,694,3
2021-07-07T18:00:00Z,Red Bull Bragantino-SP,Cuiaba-MT,1,1,2021,10,175,137,41,48,1
2021-07-07T18:00:00Z,Bahia-BA,Juventude-RS,1,0,2021,10,632,704,43,56,3
2021-07-07T18:00:00Z,Fortaleza-CE,America-MG,4,0,2021,10,230,240,156,262,3
2021-07-07T19:00:00Z,Palmeiras-SP,Gremio-RS,2,0,2021,10,940,725,945,685,3
2021-07-07T19:00:00Z,Atletico Mineiro-MG,Flamengo-RJ,2,1,2021,10,80,43,1057,806,3
2021-07-07T19:15:00Z,Atletico-GO,Sport-PE,1,1,2021,10,272,382,607,766,1
2021-07-07T21:30:00Z,Fluminense-RJ,Ceara-CE,0,0,2021,10,896,853,294,308,1
2021-07-07T21:30:00Z,Internacional-RS,Sao Paulo-SP,0,2,2021,10,810,688,930,758,0
2021-07-08T21:00:00Z,Chapecoense-SC,Corinthians-SP,0,1,2021,10,503,669,882,661,0
2021-07-10T16:30:00Z,Palmeiras-SP,Santos-SP,3,2,2021,11,943,727,970,751,3
2021-07-10T16:30:00Z,Gremio-RS,Internacional-RS,0,0,2021,11,945,685,810,688,1
2021-07-10T17:30:00Z,Atletico-PR,Red Bull Bragantino-SP,2,2,2021,11,816,696,177,139,1
2021-07-10T19:00:00Z,Sao Paulo-SP,Bahia-BA,1,0,2021,11,931,758,632,705,3
2021-07-10T19:00:00Z,America-MG,Atletico Mineiro-MG,0,1,2021,11,156,263,81,43,0
2021-07-10T19:00:00Z,Sport-PE,Fluminense-RJ,1,2,2021,11,608,768,898,854,0
2021-07-11T11:00:00Z,Juventude-RS,Atletico-GO,1,1,2021,11,44,57,273,383,1
2021-07-11T18:15:00Z,Flamengo-RJ,Chapecoense-SC,2,1,2021,11,1059,807,504,671,3
2021-07-11T18:15:00Z,Cuiaba-MT,Ceara-CE,2,2,2021,11,43,50,296,310,1
2021-07-11T20:30:00Z,Fortaleza-CE,Corinthians-SP,1,0,2021,11,231,240,882,662,3
2021-07-17T17:00:00Z,Ceara-CE,Atletico-PR,1,0,2021,12,297,310,816,697,3
2021-07-17T17:00:00Z,Sao Paulo-SP,Fortaleza-CE,0,1,2021,12,931,759,232,240,0
2021-07-17T19:00:00Z,Corinthians-SP,Atletico Mineiro-MG,1,2,2021,12,883,664,83,44,0
2021-07-17T21:00:00Z,Fluminense-RJ,Gremio-RS,0,1,2021,12,898,855,946,685,0
2021-07-18T11:00:00Z,Chapecoense-SC,Cuiaba-MT,2,3,2021,12,506,674,46,52,0
2021-07-18T16:00:00Z,Atletico-GO,Palmeiras-SP,0,3,2021,12,273,386,946,727,0
2021-07-18T18:15:00Z,Bahia-BA,Flamengo-RJ,0,5,2021,12,632,710,1064,807,0
2021-07-18T20:30:00Z,Internacional-RS,Juventude-RS,1,0,2021,12,811,688,44,58,3
2021-07-18T20:30:00Z,Red Bull Bragantino-SP,Santos-SP,2,2,2021,12,179,141,972,753,1
2021-07-19T20:00:00Z,America-MG,Sport-PE,0,1,2021,12,156,264,609,768,0
2021-07-24T17:00:00Z,Gremio-RS,America-MG,1,1,2021,13,947,686,157,265,1
2021-07-24T19:00:00Z,Palmeiras-SP,Fluminense-RJ,1,0,2021,13,947,727,898,856,3
2021-07-25T11:00:00Z,Atletico Mineiro-MG,Bahia-BA,3,0,2021,13,86,44,632,713,3
2021-07-25T16:00:00Z,Fortaleza-CE,Red Bull Bragantino-SP,1,0,2021,13,233,240,179,142,3
2021-07-25T16:00:00Z,Flamengo-RJ,Sao Paulo-SP,5,1,2021,13,1069,808,932,764,3
2021-07-25T18:15:00Z,Atletico-PR,Internacional-RS,2,1,2021,13,818,698,812,690,3
2021-07-25T18:15:00Z,Santos-SP,Atletico-GO,0,1,2021,13,972,754,274,386,0
2021-07-25T20:30:00Z,Sport-PE,Ceara-CE,0,0,2021,13,609,768,297,310,1
2021-07-26T18:00:00Z,Juventude-RS,Chapecoense-SC,1,0,2021,13,45,58,506,675,3
2021-07-26T20:00:00Z,Cuiaba-MT,Corinthians-SP,1,2,2021,13,47,54,885,665,0
2021-07-31T19:00:00Z,Sao Paulo-SP,Palmeiras-SP,0,0,2021,14,932,764,947,727,1
2021-07-31T20:00:00Z,Internacional-RS,Cuiaba-MT,0,0,2021,14,812,690,47,54,1
2021-07-31T21:00:00Z,Red Bull Bragantino-SP,Gremio-RS,1,0,2021,14,180,142,947,687,3
2021-08-01T16:00:00Z,Corinthians-SP,Flamengo-RJ,1,3,2021,14,886,668,1072,809,0
2021-08-01T16:00:00Z,Atletico Mineiro-MG,Atletico-PR,2,0,2021,14,88,44,818,700,3
2021-08-01T18:15:00Z,Chapecoense-SC,Santos-SP,0,1,2021,14,506,676,973,754,0
2021-08-01T18:15:00Z,Bahia-BA,Sport-PE,0,1,2021,14,632,714,610,768,0
2021-08-01T20:30:00Z,Atletico-GO,America-MG,1,1,2021,14,275,387,158,266,1
2021-08-01T20:30:00Z,Ceara-CE,Fortaleza-CE,3,1,2021,14,300,311,234,243,3
2021-09-02T19:00:00Z,Fluminense-RJ,Juventude-RS,1,1,2021,14,899,857,46,59,1
2021-08-06T19:00:00Z,Sport-PE,Red Bull Bragantino-SP,0,0,2021,15,610,768,180,142,1
2021-08-07T18:00:00Z,Atletico-PR,Sao Paulo-SP,1,2,2021,15,819,702,934,765,0
2021-08-07T21:00:00Z,Palmeiras-SP,Fortaleza-CE,2,3,2021,15,949,730,237,245,0
2021-08-07T21:00:00Z,Cuiaba-MT,Bahia-BA,1,1,2021,15,48,55,633,715,1
2021-08-08T16:00:00Z,America-MG,Fluminense-RJ,1,0,2021,15,159,266,899,858,3
2021-08-08T16:00:00Z,Juventude-RS,Atletico Mineiro-MG,1,2,2021,15,47,61,90,45,0
2021-08-08T16:00:00Z,Santos-SP,Corinthians-SP,0,0,2021,15,973,754,886,668,1
2021-08-08T18:15:00Z,Flamengo-RJ,Internacional-RS,0,4,2021,15,1072,813,816,690,0
2021-08-08T18:15:00Z,Ceara-CE,Atletico-GO,0,0,2021,15,300,311,275,387,1
2021-08-09T20:00:00Z,Gremio-RS,Chapecoense-SC,2,1,2021,15,949,688,507,678,3
2021-08-14T17:00:00Z,Red Bull Bragantino-SP,Juventude-RS,1,2,2021,16,181,144,49,62,0
2021-08-14T19:00:00Z,Atletico Mineiro-MG,Palmeiras-SP,2,0,2021,16,92,45,949,732,3
2021-08-14T21:00:00Z,Sao Paulo-SP,Gremio-RS,2,1,2021,16,936,766,950,690,3
2021-08-15T16:00:00Z,Flamengo-RJ,Sport-PE,2,0,2021,16,1074,813,610,770,3
2021-08-15T16:00:00Z,Corinthians-SP,Ceara-CE,3,1,2021,16,889,669,301,314,3
2021-08-15T18:15:00Z,Fortaleza-CE,Santos-SP,1,1,2021,16,238,246,974,755,1
2021-08-15T18:15:00Z,Bahia-BA,Atletico-GO,1,2,2021,16,634,717,277,388,0
2021-08-15T18:15:00Z,Cuiaba-MT,Atletico-PR,1,0,2021,16,49,55,819,703,3
2021-08-15T20:30:00Z,Internacional-RS,Fluminense-RJ,4,2,2021,16,820,692,901,862,3
2021-08-16T20:00:00Z,Chapecoense-SC,America-MG,1,1,2021,16,508,679,160,267,1
2021-08-21T17:00:00Z,Atletico-GO,Chapecoense-SC,1,1,2021,17,278,389,509,680,1
2021-08-21T19:00:00Z,Gremio-RS,Bahia-BA,2,0,2021,17,952,690,634,719,3
2021-08-21T21:00:00Z,Juventude-RS,Fortaleza-CE,1,1,2021,17,50,63,239,247,1
2021-08-22T11:00:00Z,Palmeiras-SP,Cuiaba-MT,0,2,2021,17,949,734,51,55,0
2021-08-22T16:00:00Z,Ceara-CE,Flamengo-RJ,1,1,2021,17,302,315,1075,814,1
2021-08-22T16:00:00Z,Atletico-PR,Corinthians-SP,0,1,2021,17,819,704,890,669,0
2021-08-22T18:15:00Z,Santos-SP,Internacional-RS,2,2,2021,17,976,757,822,694,1
2021-08-22T20:30:00Z,Sport-PE,Sao Paulo-SP,0,1,2021,17,610,771,937,766,0
2021-08-23T20:00:00Z,America-MG,Red Bull Bragantino-SP,0,2,2021,17,160,269,183,144,0
2021-08-23T20:00:00Z,Fluminense-RJ,Atletico Mineiro-MG,1,1,2021,17,902,863,93,46,1
2021-08-28T17:00:00Z,Sport-PE,Chapecoense-SC,0,0,2021,18,610,771,509,680,1
2021-08-28T19:00:00Z,Santos-SP,Flamengo-RJ,0,4,2021,18,976,761,1079,814,0
2021-08-28T21:00:00Z,Gremio-RS,Corinthians-SP,0,1,2021,18,952,691,891,669,0
2021-08-28T21:00:00Z,Palmeiras-SP,Atletico-PR,2,1,2021,18,951,735,820,706,3
2021-08-29T11:00:00Z,America-MG,Ceara-CE,2,0,2021,18,162,269,302,317,3
2021-08-29T16:00:00Z,Juventude-RS,Sao Paulo-SP,1,1,2021,18,51,64,938,767,1
2021-08-29T18:15:00Z,Atletico-GO,Internacional-RS,0,0,2021,18,278,389,822,694,1
2021-08-29T20:30:00Z,Red Bull Bragantino-SP,Atletico Mineiro-MG,1,1,2021,18,184,145,94,47,1
2021-08-30T19:00:00Z,Fluminense-RJ,Bahia-BA,2,0,2021,18,904,863,634,721,3
2021-08-30T21:30:00Z,Fortaleza-CE,Cuiaba-MT,0,0,2021,18,239,247,51,55,1
2021-09-04T21:00:00Z,Bahia-BA,Fortaleza-CE,4,2,2021,19,638,723,241,251,3
2021-09-04T21:00:00Z,Cuiaba-MT,Santos-SP,2,1,2021,19,53,56,977,763,3
2021-09-05T18:15:00Z,Atletico-PR,Sport-PE,0,0,2021,19,820,706,610,771,1
2021-09-07T21:30:00Z,Corinthians-SP,Juventude-RS,1,1,2021,19,892,670,52,65,1
2021-09-07T21:30:00Z,Chapecoense-SC,Fluminense-RJ,1,2,2021,19,510,682,906,864,0
2021-09-22T20:30:00Z,Sao Paulo-SP,America-MG,0,0,2021,19,938,767,162,269,1
2021-10-20T19:00:00Z,Ceara-CE,Palmeiras-SP,1,2,2021,19,303,319,953,736,0
2021-10-21T20:00:00Z,Internacional-RS,Red Bull Bragantino-SP,1,1,2021,19,823,695,185,146,1
2021-11-03T21:00:00Z,Atletico Mineiro-MG,Gremio-RS,2,1,2021,19,96,48,953,693,3
2021-11-05T21:30:00Z,Flamengo-RJ,Atletico-GO,2,0,2021,19,1081,814,278,391,3
2021-09-11T16:00:00Z,America-MG,Atletico-PR,2,0,2021,20,164,269,820,708,3
2021-09-11T17:00:00Z,Juventude-RS,Cuiaba-MT,1,2,2021,20,53,67,55,57,0
2021-09-11T19:00:00Z,Red Bull Bragantino-SP,Chapecoense-SC,1,2,2021,20,186,148,512,683,0
2021-09-11T21:00:00Z,Santos-SP,Bahia-BA,0,0,2021,20,977,763,638,723,1
2021-09-12T11:00:00Z,Gremio-RS,Ceara-CE,2,0,2021,20,955,693,303,321,3
2021-09-12T16:00:00Z,Fortaleza-CE,Atletico Mineiro-MG,0,2,2021,20,241,253,98,48,0
2021-09-12T16:00:00Z,Palmeiras-SP,Flamengo-RJ,1,3,2021,20,954,739,1084,815,0
2021-09-12T18:15:00Z,Atletico-GO,Corinthians-SP,1,1,2021,20,279,392,893,671,1
2021-09-12T20:30:00Z,Fluminense-RJ,Sao Paulo-SP,2,1,2021,20,908,865,939,769,3
2021-09-13T20:00:00Z,Sport-PE,Internacional-RS,0,1,2021,20,610,772,824,695,0
2021-09-18T17:00:00Z,Chapecoense-SC,Palmeiras-SP,0,2,2021,21,512,685,956,739,0
2021-09-18T18:45:00Z,Atletico-PR,Juventude-RS,2,1,2021,21,822,709,54,69,3
2021-09-18T19:00:00Z,Atletico Mineiro-MG,Sport-PE,3,0,2021,21,101,48,610,775,3
2021-09-18T21:00:00Z,Bahia-BA,Red Bull Bragantino-SP,1,1,2021,21,639,724,187,149,1
2021-09-18T21:00:00Z,Ceara-CE,Santos-SP,0,0,2021,21,303,321,977,763,1
2021-09-19T11:00:00Z,Internacional-RS,Fortaleza-CE,1,0,2021,21,825,695,241,254,3
2021-09-19T16:00:00Z,Sao Paulo-SP,Atletico-GO,2,1,2021,21,941,770,280,394,3
2021-09-19T18:15:00Z,Corinthians-SP,America-MG,1,1,2021,21,894,672,165,270,1
2021-09-19T20:30:00Z,Flamengo-RJ,Gremio-RS,0,1,2021,21,1084,816,956,693,0
2021-09-20T20:00:00Z,Cuiaba-MT,Fluminense-RJ,2,2,2021,21,57,59,910,867,1
2021-09-25T17:00:00Z,Ceara-CE,Chapecoense-SC,1,0,2021,22,304,321,512,686,3
2021-09-25T19:00:00Z,Corinthians-SP,Palmeiras-SP,2,1,2021,22,896,673,957,741,3
2021-09-25T21:00:00Z,Sao Paulo-SP,Atletico Mineiro-MG,0,0,2021,22,941,770,101,48,1
2021-09-26T11:00:00Z,America-MG,Flamengo-RJ,1,1,2021,22,166,271,1085,817,1
2021-09-26T16:00:00Z,Juventude-RS,Santos-SP,3,0,2021,22,57,69,977,766,3
2021-09-26T16:00:00Z,Fluminense-RJ,Red Bull Bragantino-SP,2,1,2021,22,912,868,188,151,3
2021-09-26T16:00:00Z,Internacional-RS,Bahia-BA,2,0,2021,22,827,695,639,726,3
2021-09-26T18:15:00Z,Atletico-PR,Gremio-RS,4,2,2021,22,826,711,958,697,3
2021-09-26T18:15:00Z,Sport-PE,Fortaleza-CE,0,1,2021,22,610,776,242,254,0
2021-09-26T20:30:00Z,Atletico-GO,Cuiaba-MT,0,0,2021,22,280,394,57,59,1
2021-10-02T17:00:00Z,Cuiaba-MT,America-MG,0,2,2021,23,57,61,168,271,0
2021-10-02T17:00:00Z,Fortaleza-CE,Atletico-GO,0,3,2021,23,242,257,283,394,0
2021-10-02T19:00:00Z,Red Bull Bragantino-SP,Corinthians-SP,2,2,2021,23,190,153,898,675,1
2021-10-02T21:00:00Z,Atletico Mineiro-MG,Internacional-RS,1,0,2021,23,102,48,827,696,3
2021-10-03T16:00:00Z,Chapecoense-SC,Sao Paulo-SP,1,1,2021,23,513,687,942,771,1
2021-10-03T16:00:00Z,Flamengo-RJ,Atletico-PR,3,0,2021,23,1088,817,826,714,3
2021-10-03T18:15:00Z,Palmeiras-SP,Juventude-RS,1,1,2021,23,958,742,58,70,1
2021-10-03T20:30:00Z,Gremio-RS,Sport-PE,1,2,2021,23,959,699,612,777,0
2021-10-27T19:00:00Z,Bahia-BA,Ceara-CE,1,1,2021,23,640,727,305,322,1
2021-10-27T19:00:00Z,Santos-SP,Fluminense-RJ,2,0,2021,23,979,766,912,870,3
2021-10-05T21:30:00Z,Corinthians-SP,Bahia-BA,3,1,2021,24,901,676,641,730,3
2021-10-06T19:00:00Z,Ceara-CE,Internacional-RS,0,0,2021,24,305,322,827,696,1
2021-10-06T19:00:00Z,Sport-PE,Juventude-RS,3,1,2021,24,615,778,59,73,3
2021-10-06T19:00:00Z,Atletico-GO,Atletico-PR,0,2,2021,24,283,396,828,714,0
2021-10-06T19:00:00Z,Chapecoense-SC,Atletico Mineiro-MG,2,2,2021,24,515,689,104,50,1
2021-10-06T20:30:00Z,Red Bull Bragantino-SP,Flamengo-RJ,1,1,2021,24,191,154,1089,818,1
2021-10-06T21:30:00Z,America-MG,Palmeiras-SP,2,1,2021,24,170,272,959,744,3
2021-10-06T21:30:00Z,Fluminense-RJ,Fortaleza-CE,0,2,2021,24,912,872,244,257,0
2021-10-06T21:30:00Z,Gremio-RS,Cuiaba-MT,2,2,2021,24,961,701,59,63,1
2021-10-07T18:30:00Z,Sao Paulo-SP,Santos-SP,1,1,2021,24,943,772,980,767,1
2021-10-09T16:30:00Z,Fluminense-RJ,Atletico-GO,0,0,2021,25,912,872,283,396,1
2021-10-09T16:30:00Z,Sport-PE,Corinthians-SP,1,0,2021,25,616,778,901,677,3
2021-10-09T16:30:00Z,Atletico Mineiro-MG,Ceara-CE,3,1,2021,25,107,51,306,325,3
2021-10-09T19:00:00Z,Atletico-PR,Bahia-BA,0,2,2021,25,828,716,643,730,0
2021-10-09T19:00:00Z,Fortaleza-CE,Flamengo-RJ,0,3,2021,25,244,260,1092,818,0
2021-10-09T21:00:00Z,Palmeiras-SP,Red Bull Bragantino-SP,2,4,2021,25,961,748,195,156,0
2021-10-09T21:00:00Z,Juventude-RS,America-MG,1,1,2021,25,60,74,171,273,1
2021-10-10T11:00:00Z,Internacional-RS,Chapecoense-SC,5,2,2021,25,832,698,517,694,3
2021-10-10T16:00:00Z,Santos-SP,Gremio-RS,1,0,2021,25,981,767,961,702,3
2021-10-11T20:00:00Z,Cuiaba-MT,Sao Paulo-SP,0,0,2021,25,59,63,943,772,1
2021-10-12T19:00:00Z,Red Bull Bragantino-SP,Atletico-GO,1,0,2021,26,196,156,283,397,3
2021-10-12T21:30:00Z,Bahia-BA,Palmeiras-SP,0,0,2021,26,643,730,961,748,1
2021-10-13T19:00:00Z,Chapecoense-SC,Atletico-PR,1,1,2021,26,518,695,829,717,1
2021-10-13T19:00:00Z,Flamengo-RJ,Juventude-RS,3,1,2021,26,1095,819,61,77,3
2021-10-13T19:00:00Z,Atletico Mineiro-MG,Santos-SP,3,1,2021,26,110,52,982,770,3
2021-10-13T20:30:00Z,Fortaleza-CE,Gremio-RS,1,0,2021,26,245,260,961,703,3
